salary_is_predicted,created,adref,salary_min,latitude,id,longitude,description,title,salary_max,__CLASS__,redirect_url,search_role,category.__CLASS__,category.tag,category.label,company.display_name,company.__CLASS__,location.__CLASS__,location.area,location.display_name,contract_type,contract_time
1,2025-11-19T15:30:43Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2haUlM2clE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NTA0MDE5OTkzIn0.cPYhK9xSGoUY54WTIABABkx7gfF9eD8xK2PQew2UoT4,190404.52,38.98761,5504019993,-76.820527,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,190404.52,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504019993?se=shZRS6rQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=1FCCBD49813CAB5578A35248F12D1EB3ECFB7E6F,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', ""Prince George's County"", 'Glenn Dale']","Glenn Dale, Prince George's County",,
1,2025-11-19T15:27:10Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNDAxMjY0MiIsInMiOiJzaFpSUzZyUThCR3ZjSjJiMmVJc2hnIn0.1FVikk5nmMOA7qP8BIfgEv3Pb8xqYqFZRpJq2l-QlWU,165560.94,38.707338,5504012642,-77.023031,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,165560.94,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504012642?se=shZRS6rQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=094B5E7908713A12A329C3765008975B62FF77B2,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', ""Prince George's County"", 'Fort Washington']","Fort Washington, Prince George's County",,
1,2025-11-19T19:17:51Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2haUlM2clE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NTA0Mzc3MTE2In0.3fArh4NzA7hTpb02O1BRePU-_IdqmRlg8ka8-1-ru4A,180917.92,38.818947,5504377116,-77.059325,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,180917.92,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504377116?se=shZRS6rQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=4EB0D23A0E469C0742A0F3A0CA0607431922BC81,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Virginia', 'Alexandria City', 'Alexandria']","Alexandria, Alexandria City",,
1,2025-11-19T19:49:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNDQyMjA5NyIsInMiOiJzaFpSUzZyUThCR3ZjSjJiMmVJc2hnIn0.xK1VqBuTUqF3PIhs8EVzLfU-w2NT9Y17vFZOzR6FJhg,178022.7,38.9415,5504422097,-76.964975,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,178022.7,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504422097?se=shZRS6rQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=8684A8C04B6636404726A00184E46D84B3F9AEFF,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', ""Prince George's County"", 'Mount Rainier']","Mount Rainier, Prince George's County",,
1,2025-11-19T19:49:52Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoic2haUlM2clE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NTA0NDIyMDkwIn0.wCpOcQHeCNRbFaOAPFoOuXRCtgnZuPF6O_t8cLqvQa0,187986.06,38.613661,5504422090,-76.87053,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,187986.06,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504422090?se=shZRS6rQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=4110158F88C5EA18A37CE5C6BC28490E2D5E769E,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', 'Charles County', 'Waldorf']","Waldorf, Charles County",,
1,2025-11-19T18:39:38Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNDMzODc3NiIsInMiOiJfTEd3VEtyUThCR3ZjSjJiMmVJc2hnIn0.asXShLXM41fMf_GO253Odr8ZCkoEJYwh6KYX0sJV89o,180846.5,31.085178,5504338776,-88.013333,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,180846.5,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504338776?se=_LGwTKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=E862DDABE0585D8D8E1FA30E035AEA7CE8420A8C,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Alabama', 'Mobile County', 'Mount Vernon']","Mount Vernon, Mobile County",,
1,2025-11-19T18:49:33Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNDM0ODc5MiIsInMiOiJfTEd3VEtyUThCR3ZjSjJiMmVJc2hnIn0.pJj3YbZsaUmIDQg9vhZeR8YM8J_XlIDHi3N9nMgKWIc,182136.48,39.004554,5504348792,-76.875528,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,182136.48,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504348792?se=_LGwTKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=2E5245C3EC904342A4903C8359A5E1D209CE8427,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', ""Prince George's County"", 'Greenbelt']","Greenbelt, Prince George's County",,
1,2025-11-19T15:36:44Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNDAyMzEzNyIsInMiOiJfTEd3VEtyUThCR3ZjSjJiMmVJc2hnIn0.At3ogDPgRT3Cnq_ekWL30eNk3q-uCufWgl1Eih7BSMg,172366.9,41.046127,5504023137,-92.237125,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,172366.9,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504023137?se=_LGwTKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=F7274ABFDD4E45875E76EF3FAFB24460164BCEA7,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Iowa', 'Wapello County', 'Bladensburg']","Bladensburg, Wapello County",,
1,2025-11-19T19:58:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNDQzNjA3NyIsInMiOiJfTEd3VEtyUThCR3ZjSjJiMmVJc2hnIn0.Gl7ngi8zSkLSp-GfN3zIu0rW-_grImBpSTY-Ae1bQJ0,182374.1,41.844474,5504436077,-90.188738,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,182374.1,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504436077?se=_LGwTKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=B6EE29BD9E61A25664D416C20A9E33F2B9C98ED4,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Iowa', 'Clinton County', 'Clinton']","Clinton, Clinton County",,
1,2025-11-19T19:49:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNDQyMjA4NCIsInMiOiJfTEd3VEtyUThCR3ZjSjJiMmVJc2hnIn0.8d7SRd2jxnqMTI463EGZ0vfWE7mWJkO1iuEyn5OvGRE,176641.7,38.958259,5504422084,-76.860565,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,176641.7,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504422084?se=_LGwTKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=320194A659ABF01E81E639F3759D757BFC74AF15,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', ""Prince George's County"", 'Lanham']","Lanham, Prince George's County",,
1,2025-11-19T19:58:52Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUwNDQzNjA3NSIsInMiOiJfTEd3VEtyUThCR3ZjSjJiMmVJc2hnIn0.nv0sautwIMYmgvbWAKeKR4uvbbz5KcX9S5KUk93iC6s,181802.42,38.924801,5504436075,-107.544701,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,181802.42,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504436075?se=_LGwTKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=E1ACF8C9427EE0FB0963610C76E58F446F0FA4C1,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Colorado', 'Delta County', 'Bowie']","Bowie, Delta County",,
1,2025-11-19T16:14:44Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xHd1RLclE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NTA0MTIxOTMzIn0.ORJlN-utTjiut8DkPav4Dh9NVAYSYXxDoPnyFcg9iR4,177268.47,38.815947,5504121933,-76.749691,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,177268.47,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504121933?se=_LGwTKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=A9401DD3DCAAC4B2C480E0C9532358A99DD7471D,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Maryland', ""Prince George's County"", 'Upper Marlboro']","Upper Marlboro, Prince George's County",,
1,2025-11-19T16:19:58Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xHd1RLclE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NTA0MTM3NzQ1In0.ossVZHD4HArQwIRtiHLPU3W19fem4AN5O1JoVij1mTg,166304.53,38.912068,5504137745,-77.019023,"Job Description Description Leidos is seeking a skilled Database Engineer to support the DHS Insider Threat Program (ITP) under the HEITS Contract. This is a dynamic opportunity to apply your expertise in designing, sustaining, and evolving the database infrastructure that powers one of DHS’s most critical missions—identifying and mitigating insider threats through advanced analytics, monitoring, and data correlation. Responsibilities As the Database Engineer, you will: Maintain and support the…",Senior Database Engineer,166304.53,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5504137745?se=_LGwTKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=EA674088959CF3CC732787A619A7D52C39BEC060,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Leidos,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Washington, D.C.', 'Washington']","Washington, Washington, D.C.",,
1,2025-11-27T15:13:15Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiX0xHd1RLclE4Qkd2Y0oyYjJlSXNoZyIsImkiOiI1NTE2OTIxNDkyIn0.xsjQivmUzZ-9ckVoQdtPyWWWJ3g9Tyw_nudigSjAo8U,95375.51,46.439645,5516921492,-112.010777,"Description & Requirements Culture Vision at Consumer Direct Care Network At CDCN, we strive to create a workplace where everyone is supported and motivated to be their best; we collaborate on shared goals and celebrate our accomplishments. WE WELCOME YOU INTO A GROWING COMPANY Consumer Direct Care Network is all about caring for people. Care is at our core, and we strive to live up to it every day. We provide services in 14 states across the USA, and our programs grow every year. We specialize…",Senior Database Engineer,95375.51,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5516921492?se=_LGwTKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=CF22C12ADCDB75357EF6DCA60CB18DDCD1DC1320,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Consumer Direct Care Network,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Montana', 'Jefferson County', 'Montana']","Montana, Jefferson County",,full_time
1,2025-11-26T15:32:14Z,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTUxNTM0MDQ1OCIsInMiOiJfTEd3VEtyUThCR3ZjSjJiMmVJc2hnIn0.99SmCGeOvomgjwsSDVGzlTZvelhJjcE9QMIhcXrw4aY,135077.81,42.90774,5515340458,-78.81942,"Overview We are seeking a Database Engineer to join our team on a contract basis. This individual will primarily manage the ticket queue in ServiceNow related to automated SQL Server builds and troubleshoot any issues that arise. The role requires strong technical expertise in SQL Server administration, performance tuning, and high availability solutions. Key Responsibilities  Manage and resolve tickets in ServiceNow related to SQL Server builds and automation.  Perform performance tuning and o…",Database Engineer,135077.81,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5515340458?se=_LGwTKrQ8BGvcJ2b2eIshg&utm_medium=api&utm_source=4754d954&v=C5CD3E189ABF60CB5655E04A0D87D83F91F8560F,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,TEKsystems,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'New York', 'Erie County', 'Cheektowaga']","Cheektowaga, Erie County",,
1,2025-10-28T19:57:32Z,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWgwcVRxclE4QkdwTExXUkJoYXRaUSIsImkiOiI1NDY4NzI3NjQxIn0.7hhVgmRvREEC3I8QeCxrARZDiNrUBB-_HRri8VjgSUY,103025.55,45.07408,5468727641,-93.555005,"At Polaris Inc., we have fun doing what we love by driving change and innovation. We empower employees to take on challenging assignments and roles with an elevated level of responsibility in our agile working environment. Our people make us who we are, and we create incredible products and experiences that empower us to THINK OUTSIDE. The Database Engineer is responsible for designing and maintaining scalable, high-performance SQL Server environments across both on-premises and cloud platforms…",Database Engineer,103025.55,Adzuna::API::Response::Job,https://www.adzuna.com/land/ad/5468727641?se=yh0qTqrQ8BGpLLWRBhatZQ&utm_medium=api&utm_source=4754d954&v=EBF0EAB1FB1906DCF06E058E9BFEA8D2571DDA39,Database Engineer,Adzuna::API::Response::Category,it-jobs,IT Jobs,Polaris Industries,Adzuna::API::Response::Company,Adzuna::API::Response::Location,"['US', 'Minnesota', 'Hennepin County', 'Corcoran']","Corcoran, Hennepin County",,
